x1;y1;x2;y2;Suceso;Resultado;Periodo;Min;Jugador;Equipo;Sección;Rival;Local;nombre_jugador;posicion_jugador
 654,985; 446,5; 631,468; 264,1;Pass;Failed;2;53;Kroos;Real Madrid ;Attack_Corners;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 653,779; 445,3; 621,82; 250,9;Pass;Failed;2;63;Kroos;Real Madrid ;Attack_Corners;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 654,985; 50,5; 597,097; 268,9;Pass;Failed;2;74;Kroos;Real Madrid ;Attack_Corners;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 654,985; 446,5; 608,554; 266,5;Pass;Failed;1;27;Kroos;Real Madrid ;Attack_Crosses;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 654,985; 446,5; 636,292; 274,9;Pass;Failed;2;47;Kroos;Real Madrid ;Attack_Crosses;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 654,985; 446,5; 631,468; 264,1;Pass;Failed;2;53;Kroos;Real Madrid ;Attack_Crosses;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 653,779; 445,3; 621,82; 250,9;Pass;Failed;2;63;Kroos;Real Madrid ;Attack_Crosses;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 654,985; 50,5; 597,097; 268,9;Pass;Failed;2;74;Kroos;Real Madrid ;Attack_Crosses;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 606,745; 150,1; 627,85; 279,3;Pass;Failed;2;48;Kroos;Real Madrid ;Attack_Offside Pass;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 322,129; 225,7; 307,657; 316,5;Pass;Succes;1;0;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 280,522; 152,9; 474,085; 48,5;Pass;Failed;1;0;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 465,643; 90,1; 543,43; 71,7;Pass;Succes;1;1;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 498,808; 84,9; 471,07; 117,7;Pass;Succes;1;1;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 449,965; 420,1; 440,92; 381,3;Pass;Succes;1;2;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 465,643; 164,1; 477,1; 206,5;Pass;Failed;1;4;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 212,986; 412,9; 247,96; 364,5;Pass;Succes;1;5;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 259,417; 236,1; 292,582; 372,9;Pass;Succes;1;8;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 376,399; 224,1; 389,062; 188,9;Pass;Succes;1;13;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 208,765; 167,7; 278,11; 183,3;Pass;Succes;1;17;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 287,155; 178,5; 255,196; 322,5;Pass;Succes;1;18;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 276,904; 152,9; 281,125; 196,9;Pass;Succes;1;18;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 451,774; 164,1; 430,669; 218,5;Pass;Succes;1;18;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 343,234; 173,3; 341,425; 124,1;Pass;Succes;1;19;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 337,807; 184,5; 279,316; 136,1;Pass;Succes;1;21;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 328,159; 224,5; 547,048; 258,1;Pass;Chance Created;1;21;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 338,41; 307,7; 401,725; 387,7;Pass;Succes;1;24;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 442,729; 292,9; 470,467; 201,7;Pass;Succes;1;24;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 437,905; 106,1; 444,538; 66,1;Pass;Succes;1;25;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 246,151; 162,9; 208,162; 317,7;Pass;Succes;1;34;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 262,432; 192,5; 263,638; 304,1;Pass;Failed;1;34;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 463,231; 190,1; 490,969; 391,3;Pass;Succes;1;35;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 308,26; 142,9; 275,698; 313,7;Pass;Succes;1;39;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 428,257; 131,3; 482,527; 81,3;Pass;Succes;1;42;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 287,155; 243,3; 320,32; 90,9;Pass;Succes;1;42;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 285,346; 184,5; 339,616; 248,5;Pass;Succes;1;43;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 289,567; 214,9; 272,08; 323,7;Pass;Succes;1;43;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 338,41; 265,3; 317,305; 134,9;Pass;Succes;1;43;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 452,98; 195,3; 475,291; 280,9;Pass;Succes;1;44;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 256,402; 148,1; 305,848; 186,9;Pass;Succes;2;46;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 544,033; 420,1; 457,201; 415,7;Pass;Succes;2;47;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 654,985; 50,5; 584,434; 94,1;Pass;Succes;2;48;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 654,985; 50,5; 527,752; 141,7;Pass;Succes;2;48;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 203,338; 206,5; 213,589; 96,5;Pass;Succes;2;50;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 449,362; 138,1; 650,764; 414,1;Pass;Succes;2;51;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 408,358; 127,7; 448,759; 198,9;Pass;Succes;2;52;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 488,557; 139,3; 620,614; 117,7;Pass;Succes;2;52;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 411,976; 128,9; 463,834; 128,5;Pass;Succes;2;54;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 364,942; 125,3; 336,601; 148,5;Pass;Succes;2;56;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 229,267; 120,5; 392,077; 97,3;Pass;Failed;2;58;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 337,204; 259,3; 315,496; 332,9;Pass;Succes;2;58;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 293,788; 207,7; 334,792; 141,7;Pass;Succes;2;59;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 447,553; 178,5; 598,906; 391,3;Pass;Succes;2;59;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 469,261; 414,5; 457,804; 154,1;Pass;Succes;2;63;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 284,743; 146,9; 314,893; 67,3;Pass;Succes;2;65;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 377,605; 93,7; 580,213; 410,5;Pass;Succes;2;65;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 229,87; 298,9; 398,107; 250,9;Pass;Succes;2;68;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 225,649; 178,5; 282,934; 193,7;Pass;Succes;2;69;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 454,186; 236,5; 511,471; 86,1;Pass;Succes;2;70;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 258,814; 125,3; 341,425; 258,5;Pass;Succes;2;75;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 274,492; 70,5; 269,668; 152,9;Pass;Succes;2;75;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 466,246; 224,1; 465,643; 252,5;Pass;Succes;2;75;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 461,422; 169,7; 482,527; 97,7;Pass;Succes;2;75;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 483,733; 191,3; 474,688; 204,9;Pass;Succes;2;75;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 413,785; 144,1; 550,666; 75,7;Pass;Succes;2;76;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 206,353; 196,1; 256,402; 239,7;Pass;Succes;2;83;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 339,013; 318,5; 291,979; 189,3;Pass;Succes;2;84;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 518,707; 172,5; 631,468; 93,7;Pass;Succes;2;84;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 232,885; 159,3; 313,687; 328,1;Pass;Succes;2;88;Kroos;Real Madrid ;Passes_All;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 280,522; 152,9; 474,085; 48,5;Pass;Failed;1;0;Kroos;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 465,643; 90,1; 543,43; 71,7;Pass;Succes;1;1;Kroos;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 498,808; 84,9; 471,07; 117,7;Pass;Succes;1;1;Kroos;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 465,643; 164,1; 477,1; 206,5;Pass;Failed;1;4;Kroos;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 328,159; 224,5; 547,048; 258,1;Pass;Chance Created;1;21;Kroos;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 442,729; 292,9; 470,467; 201,7;Pass;Succes;1;24;Kroos;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 463,231; 190,1; 490,969; 391,3;Pass;Succes;1;35;Kroos;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 428,257; 131,3; 482,527; 81,3;Pass;Succes;1;42;Kroos;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 452,98; 195,3; 475,291; 280,9;Pass;Succes;1;44;Kroos;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 654,985; 50,5; 584,434; 94,1;Pass;Succes;2;48;Kroos;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 654,985; 50,5; 527,752; 141,7;Pass;Succes;2;48;Kroos;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 449,362; 138,1; 650,764; 414,1;Pass;Succes;2;51;Kroos;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 488,557; 139,3; 620,614; 117,7;Pass;Succes;2;52;Kroos;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 411,976; 128,9; 463,834; 128,5;Pass;Succes;2;54;Kroos;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 447,553; 178,5; 598,906; 391,3;Pass;Succes;2;59;Kroos;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 469,261; 414,5; 457,804; 154,1;Pass;Succes;2;63;Kroos;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 377,605; 93,7; 580,213; 410,5;Pass;Succes;2;65;Kroos;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 454,186; 236,5; 511,471; 86,1;Pass;Succes;2;70;Kroos;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 466,246; 224,1; 465,643; 252,5;Pass;Succes;2;75;Kroos;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 461,422; 169,7; 482,527; 97,7;Pass;Succes;2;75;Kroos;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 483,733; 191,3; 474,688; 204,9;Pass;Succes;2;75;Kroos;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 413,785; 144,1; 550,666; 75,7;Pass;Succes;2;76;Kroos;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 518,707; 172,5; 631,468; 93,7;Pass;Succes;2;84;Kroos;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 498,808; 84,9; 471,07; 117,7;Pass;Succes;1;1;Kroos;Real Madrid ;Passes_BacKward;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 287,155; 178,5; 255,196; 322,5;Pass;Succes;1;18;Kroos;Real Madrid ;Passes_BacKward;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 451,774; 164,1; 430,669; 218,5;Pass;Succes;1;18;Kroos;Real Madrid ;Passes_BacKward;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 337,807; 184,5; 279,316; 136,1;Pass;Succes;1;21;Kroos;Real Madrid ;Passes_BacKward;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 246,151; 162,9; 208,162; 317,7;Pass;Succes;1;34;Kroos;Real Madrid ;Passes_BacKward;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 308,26; 142,9; 275,698; 313,7;Pass;Succes;1;39;Kroos;Real Madrid ;Passes_BacKward;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 338,41; 265,3; 317,305; 134,9;Pass;Succes;1;43;Kroos;Real Madrid ;Passes_BacKward;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 544,033; 420,1; 457,201; 415,7;Pass;Succes;2;47;Kroos;Real Madrid ;Passes_BacKward;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 654,985; 50,5; 584,434; 94,1;Pass;Succes;2;48;Kroos;Real Madrid ;Passes_BacKward;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 654,985; 50,5; 527,752; 141,7;Pass;Succes;2;48;Kroos;Real Madrid ;Passes_BacKward;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 364,942; 125,3; 336,601; 148,5;Pass;Succes;2;56;Kroos;Real Madrid ;Passes_BacKward;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 337,204; 259,3; 315,496; 332,9;Pass;Succes;2;58;Kroos;Real Madrid ;Passes_BacKward;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 339,013; 318,5; 291,979; 189,3;Pass;Succes;2;84;Kroos;Real Madrid ;Passes_BacKward;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 328,159; 224,5; 547,048; 258,1;Pass;Chance Created;1;21;Kroos;Real Madrid ;Passes_Chances Created;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 328,159; 224,5; 547,048; 258,1;Pass;Chance Created;1;21;Kroos;Real Madrid ;Passes_Chances Created OP;Barcelona ;1;Kroos            ;CENTROCAMPISTA
 212,986; 412,9; 247,96; 364,5;Pass;Succes;1;5;Kroos;Real Madrid ;Passes_Defensive Third;Barcelona ;1;Kroos            ;CENTROCAMPISTA
